,Open,High,Low,Close,Volume,Signal
3220,0.23428914733147604,0.2407463571662542,0.23244448006153107,0.23244448006153107,112660800,BUY
3221,0.2361338392321244,0.23797850650206936,0.23059981279158612,0.23244448006153107,111216000,SELL
3222,0.2342892587184906,0.23613395149615235,0.2287552296469355,0.2342892587184906,100654400,SELL
3223,0.23428914733147604,0.2361338392321244,0.22875512089093775,0.23244448006153107,120467200,SELL
3224,0.23244454951963722,0.23982410750986816,0.23059988169847634,0.23797857761383057,156979200,BUY
3225,0.2361339097926697,0.2379785776138306,0.23244454951963722,0.23797857761383057,63851200,BUY
3226,0.23613392728601035,0.23797859524382842,0.2324445667396616,0.235211580991745,39592000,SELL
3227,0.23428912065410595,0.23613381234470818,0.21953087283897074,0.22137553989887238,182761600,SELL
3228,0.22322032309224066,0.22506499090831092,0.2047726966491762,0.20846204459667206,497257600,SELL
3229,0.2084619737229799,0.2176862210035324,0.2047726270298021,0.2176862210035324,244328000,BUY
3230,0.21584152557233788,0.2195308845191345,0.21399685841429056,0.21491917967796326,293664000,SELL
3231,0.21399694160206362,0.21953096985816956,0.21399694160206362,0.21953096985816956,123883200,BUY
3232,0.21768631956349463,0.21953098758760242,0.21399695888456555,0.21676397323608398,126369600,SELL
3233,0.2176862210035324,0.21953088819244573,0.21491918327410894,0.2176862210035324,145152000,SELL
3234,0.21584156869895457,0.21953092838291036,0.20846201188701072,0.21030670404434204,189033600,SELL
3235,0.2103067113728938,0.21215137896379938,0.20108331184159675,0.20292799174785614,251126400,SELL
3236,0.20108337353468286,0.2103067758957522,0.19923786793350828,0.20661741495132446,181372800,SELL
3237,0.20108336210250854,0.20108336210250854,0.19554849587157946,0.20108336210250854,226956800,BUY
3238,0.20477266451840834,0.21215137157096653,0.20108330483445253,0.21030670404434204,159936000,BUY
3239,0.2121513291816764,0.21768621736108715,0.21030666202362905,0.21491917967796326,159499200,BUY
3240,0.21584156869895457,0.21584156869895457,0.21030670404434204,0.21030670404434204,107352000,SELL
3241,0.21030674377689873,0.223220330239144,0.21030674377689873,0.21953096985816956,314552000,BUY
3242,0.21953092111772204,0.22322028067958166,0.21584156155586243,0.21584156155586243,160966400,SELL
3243,0.21768624887609186,0.22137558372630115,0.21399688939517708,0.22045326232910156,181529600,BUY
3244,0.2232202570064838,0.23244448006153107,0.22137556510583542,0.23244448006153107,285174400,BUY
3245,0.23428927999686416,0.24996990895257212,0.23428927999686416,0.24904756247997284,612136000,BUY
3246,0.24904752694658802,0.25089219499787724,0.2398241374287141,0.24166880548000336,366508800,SELL
3247,0.2361339076894169,0.24535813341864818,0.23059987964451528,0.24443578720092773,298793600,BUY
3248,0.24351348353435237,0.24996985827210638,0.24166879096315846,0.24812516570091248,201588800,BUY
3249,0.247202821738572,0.24904751432710265,0.23428923469747967,0.235211580991745,355398400,SELL
3250,0.23797856331184844,0.23797856331184844,0.2250649780035019,0.2250649780035019,439118400,SELL
3251,0.22137563541547417,0.22691052568853112,0.21953096755965656,0.22598817944526672,531596800,BUY
3252,0.22691047879046983,0.2342891733194163,0.22506494924119502,0.2287551462650299,214513600,BUY
3253,0.22875517475037538,0.23244453478961288,0.22137561722778745,0.2241426557302475,145712000,SELL
3254,0.22322034826653148,0.22322034826653148,0.21399695888456555,0.21676397323608398,362801600,SELL
3255,0.21584156155586243,0.21953092111772204,0.21215136454999833,0.21584156155586243,281590400,BUY
